ID,Тип,Артикул,Имя,Опубликован,Рекомендуемый?,"Видимость в каталоге","Краткое описание",Описание,"Дата начала действия скидки","Дата окончания действия скидки","Статус налога","Налоговый класс","В наличии?",Запасы,"Величина малых запасов","Возможен ли предзаказ?","Продано индивидуально?","Вес (кг)","Длина (см)","Ширина (см)","Высота (см)","Разрешить отзывы от клиентов?","Примечание к покупке","Акционная цена","Базовая цена",Категории,Метки,"Класс доставки",Изображения,"Лимит загрузок","Дней срока загрузки",Родительский,"Сгруппированные товары",Апсэлы,Кросселы,"Внешний URL","Текст кнопки",Позиция,"Fixed Tiered Prices","Tiered pricing type","Tiered pricing minimum product quantity","Percentage Tiered Prices","Название атрибута 1","Значения атрибутов 1","Видимость атрибута 1","Глобальный атрибут 1","Название атрибута 2","Значения атрибутов 2","Видимость атрибута 2","Глобальный атрибут 2","Название атрибута 3","Значения атрибутов 3","Видимость атрибута 3","Глобальный атрибут 3","Название атрибута 4","Значения атрибутов 4","Видимость атрибута 4","Глобальный атрибут 4","Название атрибута 5","Значения атрибутов 5","Видимость атрибута 5","Глобальный атрибут 5","Название атрибута 6","Значения атрибутов 6","Видимость атрибута 6","Глобальный атрибут 6","Название атрибута 7","Значения атрибутов 7","Видимость атрибута 7","Глобальный атрибут 7","Мета: _swatch_type","Мета: _tiered_price_minimum_qty","Мета: _tiered_pricing_template","Мета: _tiered_price_rules_type","Мета: _minimum_qty","Мета: _step_qty","Мета: _individual_price","Мета: product_production_time","Мета: _product_production_time","Мета: product_short_name","Мета: _product_short_name","Мета: _yoast_wpseo_primary_product_cat","Мета: _yoast_wpseo_focuskw","Мета: _yoast_wpseo_title","Мета: _yoast_wpseo_metadesc","Мета: _yoast_wpseo_linkdex","Мета: _yoast_wpseo_content_score","Мета: _yoast_wpseo_estimated-reading-time-minutes","Мета: _yoast_wpseo_wordproof_timestamp","Мета: views","Мета: Razmerykorobki_0_nazvanie_ssylki","Мета: _Razmerykorobki_0_nazvanie_ssylki","Мета: Razmerykorobki_0_ssylka","Мета: _Razmerykorobki_0_ssylka","Мета: Razmerykorobki_1_nazvanie_ssylki","Мета: _Razmerykorobki_1_nazvanie_ssylki","Мета: Razmerykorobki_1_ssylka","Мета: _Razmerykorobki_1_ssylka","Мета: Razmerykorobki","Мета: _Razmerykorobki","Мета: markakorobki_0_nazvanie_ssylki","Мета: _markakorobki_0_nazvanie_ssylki","Мета: markakorobki_0_ssylka","Мета: _markakorobki_0_ssylka","Мета: markakorobki_1_nazvanie_ssylki","Мета: _markakorobki_1_nazvanie_ssylki","Мета: markakorobki_1_ssylka","Мета: _markakorobki_1_ssylka","Мета: markakorobki","Мета: _markakorobki","Мета: colorkorobki_0_nazvanie_ssylki","Мета: _colorkorobki_0_nazvanie_ssylki","Мета: colorkorobki_0_ssylka","Мета: _colorkorobki_0_ssylka","Мета: colorkorobki","Мета: _colorkorobki"
2574,simple,,"Гофрокороб 200х200х50 мм Т22В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,200,200,50,1,,,17.91,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:15.91,200:15.16,500:12.41,1000:11.41",fixed,20,,"Длина, мм",200,1,1,"Ширина, мм",200,1,1,"Высота, мм",50,1,1,"Марка картона",Т22В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",200x200x50,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 200х200х50 мм Т22В бурый",field_63c3e58dae8bc,331,"Гофрокороб 200х200х50 мм Т22В бурый","Гофрокороб 200х200х50 мм Т22В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 200х200х50 мм Т22В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2575,simple,,"Гофрокороб 200х200х50 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,200,200,50,1,,,18.35,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:16.35,200:15.6,500:12.85,1000:11.85",fixed,20,,"Длина, мм",200,1,1,"Ширина, мм",200,1,1,"Высота, мм",50,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",200x200x50,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 200х200х50 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 200х200х50 мм Т23В бурый","Гофрокороб 200х200х50 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 200х200х50 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2576,simple,,"Гофрокороб 210х200х110 мм Т22В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,210,200,110,1,,,19.14,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:17.14,200:16.39,500:13.64,1000:12.64",fixed,20,,"Длина, мм",210,1,1,"Ширина, мм",200,1,1,"Высота, мм",110,1,1,"Марка картона",Т22В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",210x200x110,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 210х200х110 мм Т22В бурый",field_63c3e58dae8bc,331,"Гофрокороб 210х200х110 мм Т22В бурый","Гофрокороб 210х200х110 мм Т22В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 210х200х110 мм Т22В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2577,simple,,"Гофрокороб 210х200х110 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,210,200,110,1,,,19.68,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:17.68,200:16.93,500:14.18,1000:13.18",fixed,20,,"Длина, мм",210,1,1,"Ширина, мм",200,1,1,"Высота, мм",110,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",210x200x110,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 210х200х110 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 210х200х110 мм Т23В бурый","Гофрокороб 210х200х110 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 210х200х110 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2578,simple,,"Гофрокороб 215х215х150 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,215,215,150,1,,,21.55,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:19.55,200:18.8,500:16.05,1000:15.05",fixed,20,,"Длина, мм",215,1,1,"Ширина, мм",215,1,1,"Высота, мм",150,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",215x215x150,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 215х215х150 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 215х215х150 мм Т23В бурый","Гофрокороб 215х215х150 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 215х215х150 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2579,simple,,"Гофрокороб 220х165х100 мм Т22В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,220,165,100,1,,,17.91,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:15.91,200:15.16,500:12.41,1000:11.41",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",165,1,1,"Высота, мм",100,1,1,"Марка картона",Т22В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x165x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 220х165х100 мм Т22В бурый",field_63c3e58dae8bc,331,"Гофрокороб 220х165х100 мм Т22В бурый","Гофрокороб 220х165х100 мм Т22В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 220х165х100 мм Т22В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,simple,,"Гофрокороб 220х165х100 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,220,165,100,1,,,18.35,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:16.35,200:15.6,500:12.85,1000:11.85",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",165,1,1,"Высота, мм",100,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x165x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 220х165х100 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 220х165х100 мм Т23В бурый","Гофрокороб 220х165х100 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 220х165х100 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,simple,,"Гофрокороб 220х200х100 мм Т22В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,220,200,100,1,,,19.14,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:17.14,200:16.39,500:13.64,1000:12.64",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",200,1,1,"Высота, мм",100,1,1,"Марка картона",Т22В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x200x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 220х200х100 мм Т22В бурый",field_63c3e58dae8bc,331,"Гофрокороб 220х200х100 мм Т22В бурый","Гофрокороб 220х200х100 мм Т22В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 220х200х100 мм Т22В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,simple,,"Гофрокороб 220х200х100 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,220,200,100,1,,,19.68,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:17.68,200:16.93,500:14.18,1000:13.18",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",200,1,1,"Высота, мм",100,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x200x100,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 220х200х100 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 220х200х100 мм Т23В бурый","Гофрокороб 220х200х100 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 220х200х100 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2583,simple,,"Гофрокороб 220х220х250 мм Т22В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,220,220,250,1,,,26.78,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:24.18,200:23.2,500:19.63,1000:18.33",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",220,1,1,"Высота, мм",250,1,1,"Марка картона",Т22В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x220x250,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 220х220х250 мм Т22В бурый",field_63c3e58dae8bc,331,"Гофрокороб 220х220х250 мм Т22В бурый","Гофрокороб 220х220х250 мм Т22В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 220х220х250 мм Т22В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2584,simple,,"Гофрокороб 220х220х250 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,220,220,250,1,,,27.66,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:25.06,200:24.08,500:20.51,1000:19.29",fixed,20,,"Длина, мм",220,1,1,"Ширина, мм",220,1,1,"Высота, мм",250,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",220x220x250,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 220х220х250 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 220х220х250 мм Т23В бурый","Гофрокороб 220х220х250 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 220х220х250 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2585,simple,,"Гофрокороб 250х150х150 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,250,150,150,1,,,19.42,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:17.42,200:17.67,500:13.92,1000:12.92",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",150,1,1,"Высота, мм",150,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x150x150,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 250х150х150 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 250х150х150 мм Т23В бурый","Гофрокороб 250х150х150 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 250х150х150 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,simple,,"Гофрокороб 250х190х140 мм Т22В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,250,190,140,1,,,20.13,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:18.13,200:17.38,500:14.63,1000:13.63",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",190,1,1,"Высота, мм",140,1,1,"Марка картона",Т22В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x190x140,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 250х190х140 мм Т22В бурый",field_63c3e58dae8bc,331,"Гофрокороб 250х190х140 мм Т22В бурый","Гофрокороб 250х190х140 мм Т22В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 250х190х140 мм Т22В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2587,simple,,"Гофрокороб 250х190х140 мм Т23В бурый",1,0,visible,,"",,,taxable,,1,,,0,0,,250,190,140,1,,,27.75,"4-х клапанные коробки,Коробки упаковочные, Коробки для хранения, Маленькие картонные коробки, Гофрокороба, Коробки для OZON, Коробки для Wildberries, Коробки для маркетплейсов, Для интернет магазинов",,,https://dev.gofropack.com/wp-content/uploads/2023/09/korobka34.jpg,,,,,,,,,0,"100:18.75,200:18.0,500:15.25,1000:14.25",fixed,20,,"Длина, мм",250,1,1,"Ширина, мм",190,1,1,"Высота, мм",140,1,1,"Марка картона",Т23В,1,1,"Тип картона",трехслойный,1,1,Цвет,бурый,1,1,"Размеры коробки",250x190x140,0,1,default,20,table,fixed,20,5,2000,"3-7 дней",field_64b622bf3a496,"Гофрокороб 250х190х140 мм Т23В бурый",field_63c3e58dae8bc,331,"Гофрокороб 250х190х140 мм Т23В бурый","Гофрокороб 250х190х140 мм Т23В бурый: Заказать по низкой цене от производителя Гофродом с доставкой по Москве и России","Картонная коробка Гофрокороб 250х190х140 мм Т23В бурый от производителя Гофродом. Идеальное решение для упаковки вашего товара. ✔Оптовые цены ✔Высокое качество материалов ✔Быстрая доставка по Москве и России. Заказывайте у нас: +7 (499) 288-55-69.",43,90,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
